datetime;upper_band;middle_band;lower_band
2025-10-17 14:00:00;1.17192;1.16814;1.16436
2025-10-17 13:00:00;1.17162;1.16786;1.16409
2025-10-17 12:00:00;1.17130;1.16760;1.16390
2025-10-17 11:00:00;1.17098;1.16739;1.16381
2025-10-17 10:00:00;1.17047;1.16714;1.16381
2025-10-17 09:00:00;1.16996;1.16694;1.16392
2025-10-17 08:00:00;1.16948;1.16678;1.16407
2025-10-17 07:00:00;1.16922;1.16668;1.16415
2025-10-17 06:00:00;1.16892;1.16656;1.16420
2025-10-17 05:00:00;1.16857;1.16637;1.16416
2025-10-17 04:00:00;1.16813;1.16615;1.16417
2025-10-17 03:00:00;1.16765;1.16593;1.16421
2025-10-17 02:00:00;1.16737;1.16578;1.16419
2025-10-17 01:00:00;1.16734;1.16568;1.16402
2025-10-17 00:00:00;1.16716;1.16546;1.16377
2025-10-16 23:00:00;1.16733;1.16532;1.16331
2025-10-16 22:00:00;1.16728;1.16522;1.16316
2025-10-16 21:00:00;1.16729;1.16513;1.16297
2025-10-16 20:00:00;1.16742;1.16498;1.16253
2025-10-16 19:00:00;1.16742;1.16482;1.16222
2025-10-16 18:00:00;1.16749;1.16462;1.16175
2025-10-16 17:00:00;1.16753;1.16446;1.16139
2025-10-16 16:00:00;1.16747;1.16431;1.16115
2025-10-16 15:00:00;1.16727;1.16418;1.16110
2025-10-16 14:00:00;1.16710;1.16407;1.16103
2025-10-16 13:00:00;1.16681;1.16393;1.16105
2025-10-16 12:00:00;1.16638;1.16377;1.16116
2025-10-16 11:00:00;1.16579;1.16352;1.16126
2025-10-16 10:00:00;1.16529;1.16330;1.16131
2025-10-16 09:00:00;1.16505;1.16316;1.16127
2025-10-16 08:00:00;1.16483;1.16304;1.16125
2025-10-16 07:00:00;1.16466;1.16292;1.16117
2025-10-16 06:00:00;1.16446;1.16273;1.16101
2025-10-16 05:00:00;1.16432;1.16254;1.16077
2025-10-16 04:00:00;1.16431;1.16242;1.16052
2025-10-16 03:00:00;1.16428;1.16233;1.16037
2025-10-16 02:00:00;1.16409;1.16216;1.16023
2025-10-16 01:00:00;1.16392;1.16200;1.16009
2025-10-16 00:00:00;1.16391;1.16190;1.15990
2025-10-15 23:00:00;1.16383;1.16182;1.15980
2025-10-15 22:00:00;1.16382;1.16177;1.15972
2025-10-15 21:00:00;1.16381;1.16171;1.15961
2025-10-15 20:00:00;1.16385;1.16156;1.15927
2025-10-15 19:00:00;1.16402;1.16126;1.15850
2025-10-15 18:00:00;1.16444;1.16087;1.15731
2025-10-15 17:00:00;1.16457;1.16045;1.15633
2025-10-15 16:00:00;1.16450;1.16005;1.15560
2025-10-15 15:00:00;1.16450;1.15973;1.15496
2025-10-15 14:00:00;1.16438;1.15943;1.15448
2025-10-15 13:00:00;1.16421;1.15907;1.15393
2025-10-15 12:00:00;1.16380;1.15880;1.15381
2025-10-15 11:00:00;1.16341;1.15863;1.15384
2025-10-15 10:00:00;1.16320;1.15854;1.15387
2025-10-15 09:00:00;1.16297;1.15840;1.15383
2025-10-15 08:00:00;1.16269;1.15823;1.15377
2025-10-15 07:00:00;1.16230;1.15803;1.15375
2025-10-15 06:00:00;1.16197;1.15780;1.15363
2025-10-15 05:00:00;1.16161;1.15760;1.15359
2025-10-15 04:00:00;1.16121;1.15741;1.15362
2025-10-15 03:00:00;1.16066;1.15723;1.15379
2025-10-15 02:00:00;1.16001;1.15703;1.15405
2025-10-15 01:00:00;1.15928;1.15682;1.15437
2025-10-15 00:00:00;1.15884;1.15669;1.15455
2025-10-14 23:00:00;1.15883;1.15669;1.15455
2025-10-14 22:00:00;1.15890;1.15679;1.15468
2025-10-14 21:00:00;1.15889;1.15690;1.15491
2025-10-14 20:00:00;1.15883;1.15694;1.15504
2025-10-14 19:00:00;1.15883;1.15704;1.15524
2025-10-14 18:00:00;1.15880;1.15708;1.15537
2025-10-14 17:00:00;1.15860;1.15718;1.15576
2025-10-14 16:00:00;1.15875;1.15725;1.15574
2025-10-14 15:00:00;1.15900;1.15730;1.15559
2025-10-14 14:00:00;1.15885;1.15726;1.15568
2025-10-14 13:00:00;1.15933;1.15737;1.15540
2025-10-14 12:00:00;1.16020;1.15757;1.15494
2025-10-14 11:00:00;1.16090;1.15779;1.15467
2025-10-14 10:00:00;1.16160;1.15808;1.15456
2025-10-14 09:00:00;1.16221;1.15836;1.15451
2025-10-14 08:00:00;1.16270;1.15862;1.15454
2025-10-14 07:00:00;1.16313;1.15886;1.15459
2025-10-14 06:00:00;1.16342;1.15909;1.15475
2025-10-14 05:00:00;1.16350;1.15928;1.15506
2025-10-14 04:00:00;1.16348;1.15941;1.15533
2025-10-14 03:00:00;1.16364;1.15961;1.15557
2025-10-14 02:00:00;1.16378;1.15979;1.15581
2025-10-14 01:00:00;1.16386;1.15999;1.15612
2025-10-14 00:00:00;1.16367;1.16022;1.15678
2025-10-13 23:00:00;1.16357;1.16035;1.15714
2025-10-13 22:00:00;1.16333;1.16054;1.15776
2025-10-13 21:00:00;1.16298;1.16076;1.15855
2025-10-13 20:00:00;1.16307;1.16074;1.15840
2025-10-13 19:00:00;1.16343;1.16061;1.15779
2025-10-13 18:00:00;1.16361;1.16054;1.15747
2025-10-13 17:00:00;1.16398;1.16035;1.15672
2025-10-13 16:00:00;1.16399;1.16014;1.15629
2025-10-13 15:00:00;1.16391;1.15994;1.15597
2025-10-13 14:00:00;1.16368;1.15973;1.15578
2025-10-13 13:00:00;1.16339;1.15951;1.15563
2025-10-13 12:00:00;1.16312;1.15927;1.15541
2025-10-13 11:00:00;1.16278;1.15902;1.15525
2025-10-13 10:00:00;1.16245;1.15881;1.15517
2025-10-13 09:00:00;1.16226;1.15865;1.15504
2025-10-11 08:00:00;1.16220;1.15853;1.15486
2025-10-11 07:00:00;1.16184;1.15828;1.15472
2025-10-11 06:00:00;1.16138;1.15805;1.15472
2025-10-11 05:00:00;1.16085;1.15783;1.15481
2025-10-11 04:00:00;1.16034;1.15763;1.15493
2025-10-11 03:00:00;1.15995;1.15745;1.15496
2025-10-11 02:00:00;1.15932;1.15724;1.15517
2025-10-11 01:00:00;1.15804;1.15698;1.15591
2025-10-11 00:00:00;1.15823;1.15682;1.15540
2025-10-10 23:00:00;1.15823;1.15677;1.15531
2025-10-10 22:00:00;1.15820;1.15670;1.15520
2025-10-10 21:00:00;1.15821;1.15669;1.15517
2025-10-10 20:00:00;1.15837;1.15674;1.15511
2025-10-10 19:00:00;1.15911;1.15688;1.15465
2025-10-10 18:00:00;1.16004;1.15706;1.15407
2025-10-10 17:00:00;1.16071;1.15723;1.15375
2025-10-10 16:00:00;1.16149;1.15747;1.15345
2025-10-10 15:00:00;1.16233;1.15775;1.15317
2025-10-10 14:00:00;1.16276;1.15794;1.15312
2025-10-10 13:00:00;1.16313;1.15813;1.15313
2025-10-10 12:00:00;1.16355;1.15836;1.15318
2025-10-10 11:00:00;1.16435;1.15874;1.15313
2025-10-10 10:00:00;1.16520;1.15913;1.15306
2025-10-10 09:00:00;1.16591;1.15951;1.15311
2025-10-10 08:00:00;1.16650;1.15989;1.15328
2025-10-10 07:00:00;1.16691;1.16026;1.15361
2025-10-10 06:00:00;1.16719;1.16063;1.15406
2025-10-10 05:00:00;1.16729;1.16100;1.15470
2025-10-10 04:00:00;1.16712;1.16145;1.15578
2025-10-10 03:00:00;1.16695;1.16182;1.15669
2025-10-10 02:00:00;1.16649;1.16216;1.15783
2025-10-10 01:00:00;1.16574;1.16251;1.15928
2025-10-10 00:00:00;1.16524;1.16271;1.16017
2025-10-09 23:00:00;1.16519;1.16273;1.16027
2025-10-09 22:00:00;1.16527;1.16268;1.16009
2025-10-09 21:00:00;1.16532;1.16265;1.15997
2025-10-09 20:00:00;1.16532;1.16266;1.16000
2025-10-09 19:00:00;1.16537;1.16270;1.16003
2025-10-09 18:00:00;1.16539;1.16280;1.16021
2025-10-09 17:00:00;1.16535;1.16287;1.16040
2025-10-09 16:00:00;1.16537;1.16296;1.16056
2025-10-09 15:00:00;1.16533;1.16283;1.16033
2025-10-09 14:00:00;1.16511;1.16267;1.16024
2025-10-09 13:00:00;1.16490;1.16260;1.16030
2025-10-09 12:00:00;1.16465;1.16247;1.16028
2025-10-09 11:00:00;1.16444;1.16235;1.16026
2025-10-09 10:00:00;1.16426;1.16226;1.16026
2025-10-09 09:00:00;1.16416;1.16222;1.16027
2025-10-09 08:00:00;1.16396;1.16215;1.16033
2025-10-09 07:00:00;1.16386;1.16211;1.16037
2025-10-09 06:00:00;1.16429;1.16222;1.16014
2025-10-09 05:00:00;1.16491;1.16236;1.15981
2025-10-09 04:00:00;1.16564;1.16257;1.15951
2025-10-09 03:00:00;1.16613;1.16284;1.15955
2025-10-09 02:00:00;1.16643;1.16310;1.15977
2025-10-09 01:00:00;1.16654;1.16332;1.16010
2025-10-09 00:00:00;1.16684;1.16350;1.16016
2025-10-08 23:00:00;1.16729;1.16367;1.16005
2025-10-08 22:00:00;1.16775;1.16386;1.15997
2025-10-08 21:00:00;1.16822;1.16410;1.15998
2025-10-08 20:00:00;1.16846;1.16424;1.16003
2025-10-08 19:00:00;1.16851;1.16449;1.16046
2025-10-08 18:00:00;1.16863;1.16475;1.16087
2025-10-08 17:00:00;1.16876;1.16491;1.16105
2025-10-08 16:00:00;1.16889;1.16519;1.16150
2025-10-08 15:00:00;1.16882;1.16544;1.16207
2025-10-08 14:00:00;1.16867;1.16567;1.16268
2025-10-08 13:00:00;1.16864;1.16594;1.16324
2025-10-08 12:00:00;1.16867;1.16625;1.16383
2025-10-08 11:00:00;1.16872;1.16658;1.16444
2025-10-08 10:00:00;1.16923;1.16683;1.16444
2025-10-08 09:00:00;1.16994;1.16709;1.16423
2025-10-08 08:00:00;1.17041;1.16728;1.16415
2025-10-08 07:00:00;1.17070;1.16746;1.16422
2025-10-08 06:00:00;1.17117;1.16772;1.16427
2025-10-08 05:00:00;1.17157;1.16803;1.16449
2025-10-08 04:00:00;1.17197;1.16831;1.16465
2025-10-08 03:00:00;1.17239;1.16855;1.16471
2025-10-08 02:00:00;1.17265;1.16875;1.16484
2025-10-08 01:00:00;1.17291;1.16894;1.16496
2025-10-08 00:00:00;1.17308;1.16918;1.16528
2025-10-07 23:00:00;1.17313;1.16944;1.16574
2025-10-07 22:00:00;1.17320;1.16966;1.16612
2025-10-07 21:00:00;1.17308;1.16988;1.16669
2025-10-07 20:00:00;1.17316;1.17009;1.16702
2025-10-07 19:00:00;1.17289;1.17026;1.16763
2025-10-07 18:00:00;1.17251;1.17038;1.16824
2025-10-07 17:00:00;1.17253;1.17037;1.16821
2025-10-07 16:00:00;1.17296;1.17025;1.16755
2025-10-07 15:00:00;1.17323;1.17012;1.16701
2025-10-07 14:00:00;1.17341;1.16997;1.16653
2025-10-07 13:00:00;1.17353;1.16975;1.16597
2025-10-07 12:00:00;1.17349;1.16971;1.16593
2025-10-07 11:00:00;1.17369;1.16981;1.16593
2025-10-07 10:00:00;1.17384;1.16987;1.16589
2025-10-07 09:00:00;1.17400;1.16992;1.16584
2025-10-07 08:00:00;1.17420;1.16999;1.16578
2025-10-07 07:00:00;1.17433;1.17003;1.16574
2025-10-07 06:00:00;1.17440;1.17007;1.16574
2025-10-07 05:00:00;1.17444;1.17009;1.16573
2025-10-07 04:00:00;1.17453;1.17012;1.16572
2025-10-07 03:00:00;1.17503;1.17028;1.16554
2025-10-07 02:00:00;1.17539;1.17042;1.16544
2025-10-07 01:00:00;1.17577;1.17058;1.16538
2025-10-07 00:00:00;1.17610;1.17070;1.16529
2025-10-06 23:00:00;1.17647;1.17090;1.16533
2025-10-06 22:00:00;1.17672;1.17112;1.16553
2025-10-06 21:00:00;1.17691;1.17144;1.16598
2025-10-06 20:00:00;1.17696;1.17186;1.16676
2025-10-06 19:00:00;1.17681;1.17223;1.16766
2025-10-06 18:00:00;1.17646;1.17259;1.16872
2025-10-06 17:00:00;1.17556;1.17297;1.17038
2025-10-06 16:00:00;1.17516;1.17317;1.17118
2025-10-06 15:00:00;1.17515;1.17327;1.17139
2025-10-06 14:00:00;1.17515;1.17335;1.17155
2025-10-06 13:00:00;1.17520;1.17344;1.17167
2025-10-06 12:00:00;1.17519;1.17346;1.17173
2025-10-06 11:00:00;1.17523;1.17344;1.17166
2025-10-06 10:00:00;1.17521;1.17345;1.17168
2025-10-06 09:00:00;1.17517;1.17346;1.17175
2025-10-04 08:00:00;1.17511;1.17349;1.17188
2025-10-04 07:00:00;1.17504;1.17340;1.17176
2025-10-04 06:00:00;1.17500;1.17334;1.17169
2025-10-04 05:00:00;1.17496;1.17327;1.17158
2025-10-04 04:00:00;1.17487;1.17321;1.17155
2025-10-04 03:00:00;1.17480;1.17312;1.17144
2025-10-04 02:00:00;1.17483;1.17303;1.17123
2025-10-04 01:00:00;1.17476;1.17291;1.17105
2025-10-04 00:00:00;1.17450;1.17277;1.17104
2025-10-03 23:00:00;1.17431;1.17267;1.17103
2025-10-03 22:00:00;1.17419;1.17255;1.17090
2025-10-03 21:00:00;1.17400;1.17242;1.17085
2025-10-03 20:00:00;1.17416;1.17224;1.17032
2025-10-03 19:00:00;1.17397;1.17212;1.17028
2025-10-03 18:00:00;1.17375;1.17205;1.17035
2025-10-03 17:00:00;1.17367;1.17204;1.17040
2025-10-03 16:00:00;1.17417;1.17213;1.17009
2025-10-03 15:00:00;1.17472;1.17228;1.16985
2025-10-03 14:00:00;1.17526;1.17247;1.16969
2025-10-03 13:00:00;1.17569;1.17265;1.16962
2025-10-03 12:00:00;1.17598;1.17277;1.16957
2025-10-03 11:00:00;1.17613;1.17286;1.16960
2025-10-03 10:00:00;1.17618;1.17291;1.16963
2025-10-03 09:00:00;1.17623;1.17296;1.16968
2025-10-03 08:00:00;1.17628;1.17300;1.16971
2025-10-03 07:00:00;1.17635;1.17307;1.16980
2025-10-03 06:00:00;1.17641;1.17319;1.16996
2025-10-03 05:00:00;1.17639;1.17326;1.17012
2025-10-03 04:00:00;1.17640;1.17333;1.17026
2025-10-03 03:00:00;1.17641;1.17339;1.17038
2025-10-03 02:00:00;1.17636;1.17348;1.17061
2025-10-03 01:00:00;1.17630;1.17353;1.17076
2025-10-03 00:00:00;1.17585;1.17370;1.17155
2025-10-02 23:00:00;1.17567;1.17380;1.17194
2025-10-02 22:00:00;1.17565;1.17381;1.17197
2025-10-02 21:00:00;1.17570;1.17374;1.17178
2025-10-02 20:00:00;1.17556;1.17360;1.17164
2025-10-02 19:00:00;1.17547;1.17357;1.17168
2025-10-02 18:00:00;1.17545;1.17357;1.17169
2025-10-02 17:00:00;1.17535;1.17355;1.17175
2025-10-02 16:00:00;1.17514;1.17347;1.17180
2025-10-02 15:00:00;1.17506;1.17338;1.17171
2025-10-02 14:00:00;1.17505;1.17337;1.17170
2025-10-02 13:00:00;1.17525;1.17345;1.17164
2025-10-02 12:00:00;1.17544;1.17352;1.17159
2025-10-02 11:00:00;1.17606;1.17367;1.17128
2025-10-02 10:00:00;1.17623;1.17374;1.17125
2025-10-02 09:00:00;1.17650;1.17388;1.17126
2025-10-02 08:00:00;1.17651;1.17391;1.17130
2025-10-02 07:00:00;1.17652;1.17393;1.17133
2025-10-02 06:00:00;1.17654;1.17396;1.17139
2025-10-02 05:00:00;1.17650;1.17402;1.17155
2025-10-02 04:00:00;1.17649;1.17404;1.17160
2025-10-02 03:00:00;1.17649;1.17404;1.17159
2025-10-02 02:00:00;1.17644;1.17409;1.17174
2025-10-02 01:00:00;1.17637;1.17414;1.17192
2025-10-02 00:00:00;1.17629;1.17423;1.17216
2025-10-01 23:00:00;1.17625;1.17420;1.17214
2025-10-01 22:00:00;1.17618;1.17417;1.17217
2025-10-01 21:00:00;1.17630;1.17421;1.17212
2025-10-01 20:00:00;1.17630;1.17421;1.17212
2025-10-01 19:00:00;1.17630;1.17433;1.17237
2025-10-01 18:00:00;1.17631;1.17432;1.17233
2025-10-01 17:00:00;1.17625;1.17426;1.17227
2025-10-01 16:00:00;1.17619;1.17423;1.17227
2025-10-01 15:00:00;1.17571;1.17412;1.17253
2025-10-01 14:00:00;1.17563;1.17409;1.17256
2025-10-01 13:00:00;1.17557;1.17408;1.17260
2025-10-01 12:00:00;1.17558;1.17410;1.17262
2025-10-01 11:00:00;1.17558;1.17410;1.17262
2025-10-01 10:00:00;1.17559;1.17407;1.17256
2025-10-01 09:00:00;1.17563;1.17404;1.17245
2025-10-01 08:00:00;1.17571;1.17398;1.17225
2025-10-01 07:00:00;1.17580;1.17392;1.17204
2025-10-01 06:00:00;1.17599;1.17383;1.17166
2025-10-01 05:00:00;1.17605;1.17376;1.17148
2025-10-01 04:00:00;1.17602;1.17372;1.17142
2025-10-01 03:00:00;1.17599;1.17365;1.17132
2025-10-01 02:00:00;1.17584;1.17353;1.17123
2025-10-01 01:00:00;1.17550;1.17338;1.17127
2025-10-01 00:00:00;1.17548;1.17335;1.17122
2025-09-30 23:00:00;1.17526;1.17326;1.17126
2025-09-30 22:00:00;1.17527;1.17321;1.17116
2025-09-30 21:00:00;1.17522;1.17317;1.17113
2025-09-30 20:00:00;1.17509;1.17310;1.17112
2025-09-30 19:00:00;1.17490;1.17303;1.17116
2025-09-30 18:00:00;1.17475;1.17299;1.17124
2025-09-30 17:00:00;1.17457;1.17296;1.17136
2025-09-30 16:00:00;1.17441;1.17290;1.17140
2025-09-30 15:00:00;1.17431;1.17281;1.17132
2025-09-30 14:00:00;1.17427;1.17273;1.17119
2025-09-30 13:00:00;1.17426;1.17271;1.17116
2025-09-30 12:00:00;1.17427;1.17272;1.17118
2025-09-30 11:00:00;1.17427;1.17271;1.17115
2025-09-30 10:00:00;1.17423;1.17278;1.17133
2025-09-30 09:00:00;1.17422;1.17281;1.17140
2025-09-30 08:00:00;1.17420;1.17278;1.17137
2025-09-30 07:00:00;1.17419;1.17278;1.17136
2025-09-30 06:00:00;1.17419;1.17276;1.17134
2025-09-30 05:00:00;1.17419;1.17274;1.17129
2025-09-30 04:00:00;1.17438;1.17263;1.17087
2025-09-30 03:00:00;1.17453;1.17247;1.17042
2025-09-30 02:00:00;1.17467;1.17237;1.17007
2025-09-30 01:00:00;1.17472;1.17223;1.16974
2025-09-30 00:00:00;1.17468;1.17211;1.16954
2025-09-29 23:00:00;1.17462;1.17198;1.16934
2025-09-29 22:00:00;1.17436;1.17177;1.16919
2025-09-29 21:00:00;1.17384;1.17149;1.16914
2025-09-29 20:00:00;1.17377;1.17130;1.16883
2025-09-29 19:00:00;1.17378;1.17115;1.16853
2025-09-29 18:00:00;1.17385;1.17098;1.16812
2025-09-29 17:00:00;1.17380;1.17078;1.16776
2025-09-29 16:00:00;1.17384;1.17049;1.16713
2025-09-29 15:00:00;1.17394;1.17020;1.16646
2025-09-29 14:00:00;1.17362;1.16995;1.16629
2025-09-29 13:00:00;1.17325;1.16972;1.16619
2025-09-29 12:00:00;1.17289;1.16946;1.16602
2025-09-29 11:00:00;1.17240;1.16923;1.16606
2025-09-29 10:00:00;1.17190;1.16900;1.16609
2025-09-29 09:00:00;1.17133;1.16879;1.16625
2025-09-27 08:00:00;1.17111;1.16866;1.16620
2025-09-27 07:00:00;1.17093;1.16854;1.16614
2025-09-27 06:00:00;1.17077;1.16837;1.16597
2025-09-27 05:00:00;1.17054;1.16822;1.16590
2025-09-27 04:00:00;1.17022;1.16800;1.16578
2025-09-27 03:00:00;1.16981;1.16782;1.16583
2025-09-27 02:00:00;1.16954;1.16761;1.16568
2025-09-27 01:00:00;1.16930;1.16747;1.16564
2025-09-27 00:00:00;1.16908;1.16732;1.16556
2025-09-26 23:00:00;1.16891;1.16712;1.16534
2025-09-26 22:00:00;1.16878;1.16699;1.16521
2025-09-26 21:00:00;1.16861;1.16693;1.16525
2025-09-26 20:00:00;1.16864;1.16696;1.16527
2025-09-26 19:00:00;1.16870;1.16702;1.16534
2025-09-26 18:00:00;1.16884;1.16706;1.16528
2025-09-26 17:00:00;1.16926;1.16715;1.16503
2025-09-26 16:00:00;1.17114;1.16748;1.16382
2025-09-26 15:00:00;1.17264;1.16782;1.16299
2025-09-26 14:00:00;1.17379;1.16816;1.16252
2025-09-26 13:00:00;1.17469;1.16847;1.16225
2025-09-26 12:00:00;1.17530;1.16874;1.16218
2025-09-26 11:00:00;1.17610;1.16909;1.16208
2025-09-26 10:00:00;1.17672;1.16946;1.16220
2025-09-26 09:00:00;1.17745;1.16986;1.16227
2025-09-26 08:00:00;1.17807;1.17032;1.16258
2025-09-26 07:00:00;1.17855;1.17073;1.16291
2025-09-26 06:00:00;1.17879;1.17117;1.16354
2025-09-26 05:00:00;1.17904;1.17158;1.16411
2025-09-26 04:00:00;1.17908;1.17199;1.16489
2025-09-26 03:00:00;1.17889;1.17245;1.16600
2025-09-26 02:00:00;1.17854;1.17285;1.16716
2025-09-26 01:00:00;1.17823;1.17319;1.16815
2025-09-26 00:00:00;1.17775;1.17351;1.16927
2025-09-25 23:00:00;1.17708;1.17382;1.17055
2025-09-25 22:00:00;1.17629;1.17407;1.17186
2025-09-25 21:00:00;1.17538;1.17425;1.17312
2025-09-25 20:00:00;1.17538;1.17426;1.17313
2025-09-25 19:00:00;1.17534;1.17423;1.17313
2025-09-25 18:00:00;1.17531;1.17420;1.17309
2025-09-25 17:00:00;1.17532;1.17420;1.17309
2025-09-25 16:00:00;1.17536;1.17428;1.17321
2025-09-25 15:00:00;1.17545;1.17431;1.17318
2025-09-25 14:00:00;1.17600;1.17444;1.17289
2025-09-25 13:00:00;1.17648;1.17454;1.17260
2025-09-25 12:00:00;1.17741;1.17472;1.17202
2025-09-25 11:00:00;1.17812;1.17491;1.17169
2025-09-25 10:00:00;1.17901;1.17517;1.17133
2025-09-25 09:00:00;1.17988;1.17545;1.17102
2025-09-25 08:00:00;1.18049;1.17573;1.17096
2025-09-25 07:00:00;1.18101;1.17599;1.17097
2025-09-25 06:00:00;1.18150;1.17629;1.17108
2025-09-25 05:00:00;1.18199;1.17662;1.17126
2025-09-25 04:00:00;1.18261;1.17701;1.17141
2025-09-25 03:00:00;1.18310;1.17740;1.17170
2025-09-25 02:00:00;1.18347;1.17778;1.17209
2025-09-25 01:00:00;1.18371;1.17820;1.17268
2025-09-25 00:00:00;1.18395;1.17857;1.17319
2025-09-24 23:00:00;1.18402;1.17891;1.17380
2025-09-24 22:00:00;1.18391;1.17928;1.17464
2025-09-24 21:00:00;1.18364;1.17959;1.17554
2025-09-24 20:00:00;1.18326;1.17983;1.17641
2025-09-24 19:00:00;1.18274;1.18005;1.17736
2025-09-24 18:00:00;1.18244;1.18021;1.17798
2025-09-24 17:00:00;1.18211;1.18034;1.17857
2025-09-24 16:00:00;1.18208;1.18035;1.17863
2025-09-24 15:00:00;1.18199;1.18040;1.17880
2025-09-24 14:00:00;1.18199;1.18042;1.17884
2025-09-24 13:00:00;1.18199;1.18042;1.17884
2025-09-24 12:00:00;1.18204;1.18038;1.17872
2025-09-24 11:00:00;1.18205;1.18037;1.17869
2025-09-24 10:00:00;1.18205;1.18037;1.17868
2025-09-24 09:00:00;1.18204;1.18034;1.17863
2025-09-24 08:00:00;1.18191;1.18029;1.17867
2025-09-24 07:00:00;1.18177;1.18023;1.17870
2025-09-24 06:00:00;1.18179;1.18024;1.17869
2025-09-24 05:00:00;1.18164;1.18019;1.17875
2025-09-24 04:00:00;1.18140;1.18012;1.17883
2025-09-24 03:00:00;1.18126;1.18006;1.17886
2025-09-24 02:00:00;1.18108;1.17999;1.17891
2025-09-24 01:00:00;1.18106;1.17999;1.17891
2025-09-24 00:00:00;1.18107;1.17999;1.17892
2025-09-23 23:00:00;1.18106;1.18000;1.17894
2025-09-23 22:00:00;1.18106;1.17999;1.17891
2025-09-23 21:00:00;1.18113;1.17994;1.17876
2025-09-23 20:00:00;1.18149;1.17985;1.17821
2025-09-23 19:00:00;1.18178;1.17971;1.17765
2025-09-23 18:00:00;1.18182;1.17959;1.17736
2025-09-23 17:00:00;1.18176;1.17949;1.17721
2025-09-23 16:00:00;1.18181;1.17943;1.17704
2025-09-23 15:00:00;1.18187;1.17932;1.17678
2025-09-23 14:00:00;1.18185;1.17921;1.17657
2025-09-23 13:00:00;1.18196;1.17903;1.17611
2025-09-23 12:00:00;1.18210;1.17875;1.17539
2025-09-23 11:00:00;1.18222;1.17844;1.17467
2025-09-23 10:00:00;1.18207;1.17806;1.17406
2025-09-23 09:00:00;1.18206;1.17768;1.17331
2025-09-23 08:00:00;1.18199;1.17734;1.17270
2025-09-23 07:00:00;1.18184;1.17698;1.17211
2025-09-23 06:00:00;1.18160;1.17665;1.17170
2025-09-23 05:00:00;1.18113;1.17630;1.17148
2025-09-23 04:00:00;1.18064;1.17599;1.17134
2025-09-23 03:00:00;1.18011;1.17573;1.17135
2025-09-23 02:00:00;1.17949;1.17547;1.17144
2025-09-23 01:00:00;1.17898;1.17525;1.17151
2025-09-23 00:00:00;1.17875;1.17512;1.17150
2025-09-22 23:00:00;1.17854;1.17501;1.17149
2025-09-22 22:00:00;1.17819;1.17488;1.17157
2025-09-22 21:00:00;1.17766;1.17473;1.17181
2025-09-22 20:00:00;1.17718;1.17460;1.17203
2025-09-22 19:00:00;1.17681;1.17452;1.17222
2025-09-22 18:00:00;1.17635;1.17443;1.17251
2025-09-22 17:00:00;1.17606;1.17430;1.17254
2025-09-22 16:00:00;1.17600;1.17424;1.17248
2025-09-22 15:00:00;1.17627;1.17433;1.17239
2025-09-22 14:00:00;1.17648;1.17443;1.17238
2025-09-22 13:00:00;1.17665;1.17458;1.17251
2025-09-22 12:00:00;1.17700;1.17477;1.17255
2025-09-22 11:00:00;1.17714;1.17497;1.17280
2025-09-22 10:00:00;1.17741;1.17517;1.17293
2025-09-22 09:00:00;1.17766;1.17537;1.17307
2025-09-20 08:00:00;1.17806;1.17559;1.17313
2025-09-20 07:00:00;1.17837;1.17577;1.17317
2025-09-20 06:00:00;1.17856;1.17593;1.17329
2025-09-20 05:00:00;1.17893;1.17614;1.17335
2025-09-20 04:00:00;1.17930;1.17634;1.17339
2025-09-20 03:00:00;1.17957;1.17654;1.17350
2025-09-20 02:00:00;1.17981;1.17672;1.17363
2025-09-20 01:00:00;1.18000;1.17688;1.17376
2025-09-20 00:00:00;1.18014;1.17704;1.17395
2025-09-19 23:00:00;1.18032;1.17720;1.17408
2025-09-19 22:00:00;1.18047;1.17735;1.17422
2025-09-19 21:00:00;1.18026;1.17760;1.17495
2025-09-19 20:00:00;1.17977;1.17781;1.17586
2025-09-19 19:00:00;1.17968;1.17789;1.17610
2025-09-19 18:00:00;1.17958;1.17793;1.17627
2025-09-19 17:00:00;1.17967;1.17810;1.17653
2025-09-19 16:00:00;1.18079;1.17837;1.17596
2025-09-19 15:00:00;1.18194;1.17872;1.17551
2025-09-19 14:00:00;1.18288;1.17905;1.17522
2025-09-19 13:00:00;1.18339;1.17932;1.17524
2025-09-19 12:00:00;1.18393;1.17957;1.17520
2025-09-19 11:00:00;1.18395;1.17964;1.17534
2025-09-19 10:00:00;1.18392;1.17972;1.17551
2025-09-19 09:00:00;1.18394;1.17976;1.17558
2025-09-19 08:00:00;1.18409;1.17988;1.17567
2025-09-19 07:00:00;1.18430;1.18004;1.17578
2025-09-19 06:00:00;1.18443;1.18018;1.17593
2025-09-19 05:00:00;1.18467;1.18037;1.17607
2025-09-19 04:00:00;1.18488;1.18058;1.17627
2025-09-19 03:00:00;1.18499;1.18073;1.17647
2025-09-19 02:00:00;1.18503;1.18086;1.17669
2025-09-19 01:00:00;1.18504;1.18099;1.17694
2025-09-19 00:00:00;1.18506;1.18121;1.17737
2025-09-18 23:00:00;1.18507;1.18151;1.17795
2025-09-18 22:00:00;1.18508;1.18193;1.17877
2025-09-18 21:00:00;1.18550;1.18221;1.17893
2025-09-18 20:00:00;1.18574;1.18231;1.17888
